,Country Name,Country Code,Last Update,Indicator Name,Indicator Code,Year,Annual GDP Growth
15695,Africa Eastern and Southern,AFE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.888680575218615
15696,Afghanistan,AFG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.3511006734462256
15697,Africa Western and Central,AFW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.927799548509384
15698,Angola,AGO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.638214717149339
15699,Albania,ALB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.3020820386254144
15700,Andorra,AND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-11.18393993553839
15701,Arab World,ARB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.072595120824957
15702,United Arab Emirates,ARE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.957052433033155
15703,Argentina,ARG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-9.943235134460693
15704,Armenia,ARM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.199999999206312
15705,American Samoa,ASM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,5.06535947712419
15706,Antigua and Barbuda,ATG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-17.502185033275524
15707,Australia,AUS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.05088533608389412
15708,Austria,AUT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.4539684668912685
15709,Azerbaijan,AZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.300000102307365
15710,Burundi,BDI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.327156892638385
15711,Belgium,BEL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.362585920064376
15712,Benin,BEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,3.8487924003013347
15713,Burkina Faso,BFA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.9303248895725602
15714,Bangladesh,BGD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,3.4480256276252703
15715,Bulgaria,BGR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.958614598106948
15716,Bahrain,BHR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.644637358784905
15717,"Bahamas, The",BHS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-23.508176306943128
15718,Bosnia and Herzegovina,BIH,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.0150951475986147
15719,Belarus,BLR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.672904125264921
15720,Belize,BLZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-13.402959094865096
15721,Bermuda,BMU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.8379551913659355
15722,Bolivia,BOL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.7378843576993
15723,Brazil,BRA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.276758796473601
15724,Barbados,BRB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-13.311021525823392
15725,Brunei Darussalam,BRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.133573349524596
15726,Bhutan,BTN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-10.009699329162942
15727,Botswana,BWA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.7294514980577
15728,Central African Republic,CAF,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.899999996857062
15729,Canada,CAN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.074357567597318
15730,Central Europe and the Baltics,CEB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.3921044378973733
15731,Switzerland,CHE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.375563279676527
15732,Channel Islands,CHI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.965078807054553
15733,Chile,CHL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.145246856790621
15734,China,CHN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,2.2386383562944303
15735,Cote d'Ivoire,CIV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.7376204292896915
15736,Cameroon,CMR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.2599329159117758
15737,"Congo, Dem. Rep.",COD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.7354227636006954
15738,"Congo, Rep.",COG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.239319631975832
15739,Colombia,COL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.252299074923059
15740,Comoros,COM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.19555682714978673
15741,Cabo Verde,CPV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-19.30282275286119
15742,Costa Rica,CRI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.273354321614619
15743,Caribbean small states,CSS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-9.177423615993462
15744,Cuba,CUB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-10.94834097416171
15745,Curacao,CUW,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-18.438471849394517
15746,Cayman Islands,CYM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.108135407427881
15747,Cyprus,CYP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.372474185752154
15748,Czechia,CZE,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.502967961250889
15749,Germany,DEU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.6967887053804276
15750,Djibouti,DJI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.2020220329647486
15751,Dominica,DMA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-16.604911537782925
15752,Denmark,DNK,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.9946075685038096
15753,Dominican Republic,DOM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.720239372834044
15754,Algeria,DZA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.100000000186782
15755,East Asia & Pacific (excluding high income),EAP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,1.2999075706884042
15756,Early-demographic dividend,EAR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.141302430776875
15757,East Asia & Pacific,EAS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.1189574652595411
15758,Europe & Central Asia (excluding high income),ECA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.2063853670848772
15759,Europe & Central Asia,ECS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.599474552836725
15760,Ecuador,ECU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.787607090934216
15761,"Egypt, Arab Rep.",EGY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,3.5501648378684365
15762,Euro area,EMU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.132405794906859
15763,Eritrea,ERI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,
15764,Spain,ESP,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-11.325438322286402
15765,Estonia,EST,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.5510012577471599
15766,Ethiopia,ETH,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,6.059530886433691
15767,European Union,EUU,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.672343723932769
15768,Fragile and conflict affected situations,FCS,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.410390330507852
15769,Finland,FIN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.354965156794421
15770,Fiji,FJI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-17.00023490048372
15771,France,FRA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.784586491678709
15772,Faroe Islands,FRO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.6287313935021928
15773,"Micronesia, Fed. Sts.",FSM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.7654151522511654
15774,Gabon,GAB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.8377610635094044
15775,United Kingdom,GBR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-11.030858455197944
15776,Georgia,GEO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.760439817055186
15777,Ghana,GHA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.5139416706281708
15778,Gibraltar,GIB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,
15779,Guinea,GIN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,4.920266372424592
15780,"Gambia, The",GMB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.5914872878739743
15781,Guinea-Bissau,GNB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.399999999217215
15782,Equatorial Guinea,GNQ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.2414813213165985
15783,Greece,GRC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-9.004043642021458
15784,Grenada,GRD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-13.75662225721068
15785,Greenland,GRL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.1876087937592814
15786,Guatemala,GTM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.7918576945847917
15787,Guam,GUM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-11.392181142756058
15788,Guyana,GUY,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,43.47955593994021
15789,High income,HIC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.241562627018709
15790,"Hong Kong SAR, China",HKG,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.5447991100155605
15791,Honduras,HND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.964760184045844
15792,Heavily indebted poor countries (HIPC),HPC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.19654536103530518
15793,Croatia,HRV,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.580343021062205
15794,Haiti,HTI,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.3055054726097666
15795,Hungary,HUN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.535550832815673
15796,IBRD only,IBD,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.3171665522082776
15797,IDA & IBRD total,IBT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.2491235688596305
15798,IDA total,IDA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.4122219122730115
15799,IDA blend,IDB,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.3880258743008937
15800,Indonesia,IDN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.065511829341645
15801,IDA only,IDX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.3992492483755541
15802,Isle of Man,IMN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.836232069555678
15803,India,IND,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-5.8310532203120715
15804,Not classified,INX,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,
15805,Ireland,IRL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,6.184538038816228
15806,"Iran, Islamic Rep.",IRN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,3.330288459265944
15807,Iraq,IRQ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-12.036793093115179
15808,Iceland,ISL,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-7.241872034366992
15809,Israel,ISR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.8572892781124182
15810,Italy,ITA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.979126097289225
15811,Jamaica,JAM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-9.899999999999991
15812,Jordan,JOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.6066362784497272
15813,Japan,JPN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-4.278603687639631
15814,Kazakhstan,KAZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.500000000287457
15815,Kenya,KEN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.27276632743881635
15816,Kyrgyz Republic,KGZ,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.398364295617228
15817,Cambodia,KHM,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-3.0960067306119043
15818,Kiribati,KIR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-1.6574585635359114
15819,St. Kitts and Nevis,KNA,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-14.530529714257185
15820,"Korea, Rep.",KOR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-0.7094153593976813
15821,Kuwait,KWT,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-8.855278885357464
15822,Latin America & Caribbean (excluding high income),LAC,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-6.3385817233760235
15823,Lao PDR,LAO,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,0.5030318297086183
15824,Lebanon,LBN,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-21.399899691432125
15825,Liberia,LBR,2023-06-29,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2020,-2.982491276494727
